Transaction_ID,Date,Product,Category,Region,Channel,Customer_ID,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit
TXN_000191,2026-03-30 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Website,CUST_0015,4,15.0,0.0,60.0,20,40.0
TXN_000192,2026-01-14 18:38:48.038996,Webcam HD,Electronics,North America,Mobile App,CUST_0016,1,57.0,5.0,57.0,35,22.0
TXN_000193,2026-02-16 18:38:48.038996,Wireless Mouse,Accessories,North America,Marketplace,CUST_0414,3,21.25,15.0,63.75,36,27.75
TXN_000194,2026-03-03 18:38:48.038996,Wireless Mouse,Accessories,South America,Marketplace,CUST_0039,2,25.0,0.0,50.0,24,26.0
TXN_000195,2025-12-14 18:38:48.038996,"Monitor 27""",Electronics,Europe,Mobile App,CUST_0236,3,250.0,0.0,750.0,540,210.0
TXN_000196,2026-03-20 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0065,2,350.0,0.0,700.0,400,300.0
TXN_000197,2026-04-04 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0446,1,200.0,0.0,200.0,120,80.0
TXN_000198,2026-04-12 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0452,4,280.0,20.0,1120.0,800,320.0
TXN_000199,2025-11-19 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0440,3,200.0,20.0,600.0,540,60.0
TXN_000200,2025-10-24 18:38:48.038996,Wireless Mouse,Accessories,North America,Social Media,CUST_0059,4,20.0,20.0,80.0,48,32.0
TXN_000201,2025-12-15 18:38:48.038996,Webcam HD,Electronics,Europe,Mobile App,CUST_0330,3,60.0,0.0,180.0,105,75.0
TXN_000202,2026-03-31 18:38:48.038996,Laptop Pro,Electronics,Middle East,Marketplace,CUST_0005,1,1140.0,5.0,1140.0,800,340.0
TXN_000203,2026-04-08 18:38:48.038996,"Tablet 10""",Electronics,South America,Social Media,CUST_0061,3,350.0,0.0,1050.0,600,450.0
TXN_000204,2026-04-09 18:38:48.038996,Wireless Mouse,Accessories,Asia Pacific,Website,CUST_0160,3,25.0,0.0,75.0,36,39.0
TXN_000205,2026-02-10 18:38:48.038996,"Tablet 10""",Electronics,Europe,Mobile App,CUST_0098,3,297.5,15.0,892.5,600,292.5
TXN_000206,2025-12-19 18:38:48.038996,Power Bank,Electronics,North America,Marketplace,CUST_0409,2,25.5,15.0,51.0,30,21.0
TXN_000207,2025-10-22 18:38:48.038996,Smart Watch,Wearables,South America,Marketplace,CUST_0226,4,200.0,0.0,800.0,480,320.0
TXN_000208,2025-11-20 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Website,CUST_0402,2,160.0,20.0,320.0,240,80.0
TXN_000209,2026-04-07 18:38:48.038996,Desk Lamp,Accessories,North America,Marketplace,CUST_0040,1,40.0,0.0,40.0,20,20.0
TXN_000210,2026-01-14 18:38:48.038996,Mechanical Keyboard,Accessories,Asia Pacific,Website,CUST_0354,4,80.0,0.0,320.0,160,160.0
TXN_000211,2025-11-15 18:38:48.038996,Webcam HD,Electronics,Europe,Marketplace,CUST_0092,1,60.0,0.0,60.0,35,25.0
TXN_000212,2025-11-30 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0181,2,350.0,0.0,700.0,400,300.0
TXN_000213,2026-03-17 18:38:48.038996,Webcam HD,Electronics,North America,Marketplace,CUST_0045,2,60.0,0.0,120.0,70,50.0
TXN_000214,2025-11-13 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Marketplace,CUST_0437,2,127.5,15.0,255.0,160,95.0
TXN_000215,2026-01-03 18:38:48.038996,USB-C Hub,Accessories,Europe,Marketplace,CUST_0012,3,35.0,0.0,105.0,54,51.0
TXN_000216,2025-10-26 18:38:48.038996,Power Bank,Electronics,Middle East,Mobile App,CUST_0223,2,28.5,5.0,57.0,30,27.0
TXN_000217,2026-01-09 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Website,CUST_0455,2,80.0,0.0,160.0,80,80.0
TXN_000218,2025-12-15 18:38:48.038996,Desk Lamp,Accessories,Europe,Social Media,CUST_0477,2,32.0,20.0,64.0,40,24.0
TXN_000219,2026-01-17 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0017,4,35.0,0.0,140.0,72,68.0
TXN_000220,2026-02-28 18:38:48.038996,Webcam HD,Electronics,North America,Mobile App,CUST_0210,2,48.0,20.0,96.0,70,26.0
TXN_000221,2026-04-06 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Website,CUST_0381,4,40.0,0.0,160.0,80,80.0
TXN_000222,2026-03-01 18:38:48.038996,Laptop Pro,Electronics,North America,Mobile App,CUST_0435,3,1140.0,5.0,3420.0,2400,1020.0
TXN_000223,2025-11-08 18:38:48.038996,Wireless Mouse,Accessories,North America,Social Media,CUST_0465,3,25.0,0.0,75.0,36,39.0
TXN_000224,2025-11-21 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Website,CUST_0288,2,135.0,10.0,270.0,160,110.0
TXN_000225,2026-01-05 18:38:48.038996,Webcam HD,Electronics,North America,Marketplace,CUST_0382,4,60.0,0.0,240.0,140,100.0
TXN_000226,2025-11-03 18:38:48.038996,"Monitor 27""",Electronics,Europe,Mobile App,CUST_0441,1,200.0,20.0,200.0,180,20.0
TXN_000227,2025-10-14 18:38:48.038996,Phone Case,Accessories,South America,Website,CUST_0445,3,15.0,0.0,45.0,15,30.0
TXN_000228,2025-11-07 18:38:48.038996,Smart Watch,Wearables,North America,Marketplace,CUST_0208,3,160.0,20.0,480.0,360,120.0
TXN_000229,2026-04-05 18:38:48.038996,"Tablet 10""",Electronics,South America,Marketplace,CUST_0079,3,315.0,10.0,945.0,600,345.0
TXN_000230,2026-02-21 18:38:48.038996,Desk Lamp,Accessories,North America,Social Media,CUST_0387,4,36.0,10.0,144.0,80,64.0
TXN_000231,2026-03-15 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Mobile App,CUST_0228,1,150.0,0.0,150.0,80,70.0
TXN_000232,2025-12-15 18:38:48.038996,Webcam HD,Electronics,Europe,Website,CUST_0344,4,60.0,0.0,240.0,140,100.0
TXN_000233,2025-12-24 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0366,3,237.5,5.0,712.5,540,172.5
TXN_000234,2025-11-14 18:38:48.038996,Power Bank,Electronics,Asia Pacific,Marketplace,CUST_0102,1,30.0,0.0,30.0,15,15.0
TXN_000235,2026-04-10 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0046,4,200.0,0.0,800.0,480,320.0
TXN_000236,2025-12-06 18:38:48.038996,Webcam HD,Electronics,North America,Website,CUST_0424,4,48.0,20.0,192.0,140,52.0
TXN_000237,2026-01-18 18:38:48.038996,Wireless Mouse,Accessories,Europe,Marketplace,CUST_0414,1,22.5,10.0,22.5,12,10.5
TXN_000238,2026-03-16 18:38:48.038996,Webcam HD,Electronics,North America,Social Media,CUST_0090,2,57.0,5.0,114.0,70,44.0
TXN_000239,2026-03-05 18:38:48.038996,Wireless Mouse,Accessories,North America,Mobile App,CUST_0360,3,25.0,0.0,75.0,36,39.0
TXN_000240,2026-02-13 18:38:48.038996,Webcam HD,Electronics,Europe,Mobile App,CUST_0223,4,60.0,0.0,240.0,140,100.0
TXN_000241,2025-10-21 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Marketplace,CUST_0318,3,180.0,10.0,540.0,360,180.0
TXN_000242,2025-10-20 18:38:48.038996,Power Bank,Electronics,South America,Mobile App,CUST_0314,2,30.0,0.0,60.0,30,30.0
TXN_000243,2025-10-16 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0466,2,350.0,0.0,700.0,400,300.0
TXN_000244,2025-10-25 18:38:48.038996,"Tablet 10""",Electronics,South America,Website,CUST_0055,2,350.0,0.0,700.0,400,300.0
TXN_000245,2026-02-26 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Website,CUST_0300,2,150.0,0.0,300.0,160,140.0
TXN_000246,2026-03-12 18:38:48.038996,"Monitor 27""",Electronics,Middle East,Social Media,CUST_0131,4,250.0,0.0,1000.0,720,280.0
TXN_000247,2025-11-17 18:38:48.038996,Webcam HD,Electronics,North America,Website,CUST_0332,1,51.0,15.0,51.0,35,16.0
TXN_000248,2026-03-21 18:38:48.038996,Phone Case,Accessories,Asia Pacific,Mobile App,CUST_0004,4,15.0,0.0,60.0,20,40.0
TXN_000249,2025-11-02 18:38:48.038996,Desk Lamp,Accessories,North America,Marketplace,CUST_0096,1,40.0,0.0,40.0,20,20.0
TXN_000250,2026-02-07 18:38:48.038996,Wireless Mouse,Accessories,Europe,Marketplace,CUST_0418,4,25.0,0.0,100.0,48,52.0
TXN_000251,2026-04-01 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Social Media,CUST_0268,3,76.0,5.0,228.0,120,108.0
TXN_000252,2025-11-22 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Website,CUST_0008,4,212.5,15.0,850.0,720,130.0
TXN_000253,2026-01-08 18:38:48.038996,Phone Case,Accessories,North America,Social Media,CUST_0375,1,12.75,15.0,12.75,5,7.75
TXN_000254,2025-11-23 18:38:48.038996,Webcam HD,Electronics,South America,Mobile App,CUST_0231,1,57.0,5.0,57.0,35,22.0
TXN_000255,2025-12-22 18:38:48.038996,Laptop Pro,Electronics,North America,Social Media,CUST_0066,3,1140.0,5.0,3420.0,2400,1020.0
TXN_000256,2026-03-30 18:38:48.038996,Desk Lamp,Accessories,North America,Social Media,CUST_0303,3,40.0,0.0,120.0,60,60.0
TXN_000257,2026-02-08 18:38:48.038996,Phone Case,Accessories,Europe,Mobile App,CUST_0361,1,15.0,0.0,15.0,5,10.0
TXN_000258,2025-10-21 18:38:48.038996,Power Bank,Electronics,South America,Website,CUST_0374,4,30.0,0.0,120.0,60,60.0
TXN_000259,2026-01-28 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0305,1,237.5,5.0,237.5,180,57.5
TXN_000260,2025-12-08 18:38:48.038996,Desk Lamp,Accessories,South America,Mobile App,CUST_0251,1,40.0,0.0,40.0,20,20.0
TXN_000261,2025-12-30 18:38:48.038996,Wireless Mouse,Accessories,North America,Website,CUST_0282,1,23.75,5.0,23.75,12,11.75
TXN_000262,2025-11-17 18:38:48.038996,Webcam HD,Electronics,North America,Website,CUST_0161,1,60.0,0.0,60.0,35,25.0
TXN_000263,2025-10-25 18:38:48.038996,Phone Case,Accessories,North America,Mobile App,CUST_0251,3,15.0,0.0,45.0,15,30.0
TXN_000264,2025-12-02 18:38:48.038996,"Tablet 10""",Electronics,Europe,Website,CUST_0427,2,350.0,0.0,700.0,400,300.0
TXN_000265,2025-11-20 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0308,4,28.0,20.0,112.0,72,40.0
TXN_000266,2026-02-14 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Website,CUST_0264,1,150.0,0.0,150.0,80,70.0
TXN_000267,2025-10-18 18:38:48.038996,Webcam HD,Electronics,North America,Mobile App,CUST_0119,2,60.0,0.0,120.0,70,50.0
TXN_000268,2026-03-20 18:38:48.038996,Wireless Mouse,Accessories,North America,Marketplace,CUST_0303,4,22.5,10.0,90.0,48,42.0
TXN_000269,2025-12-24 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Mobile App,CUST_0147,3,332.5,5.0,997.5,600,397.5
TXN_000270,2025-12-05 18:38:48.038996,"Monitor 27""",Electronics,Europe,Website,CUST_0450,2,237.5,5.0,475.0,360,115.0
TXN_000271,2025-12-15 18:38:48.038996,"Tablet 10""",Electronics,South America,Social Media,CUST_0269,1,350.0,0.0,350.0,200,150.0
TXN_000272,2026-03-21 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0102,2,297.5,15.0,595.0,400,195.0
TXN_000273,2025-11-01 18:38:48.038996,Webcam HD,Electronics,South America,Marketplace,CUST_0279,3,51.0,15.0,153.0,105,48.0
TXN_000274,2026-02-19 18:38:48.038996,Smart Watch,Wearables,North America,Mobile App,CUST_0213,3,190.0,5.0,570.0,360,210.0
TXN_000275,2026-03-05 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0417,1,250.0,0.0,250.0,180,70.0
TXN_000276,2025-11-17 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0456,2,38.0,5.0,76.0,40,36.0
TXN_000277,2026-04-05 18:38:48.038996,"Tablet 10""",Electronics,North America,Marketplace,CUST_0304,2,350.0,0.0,700.0,400,300.0
TXN_000278,2026-02-07 18:38:48.038996,Phone Case,Accessories,North America,Website,CUST_0304,1,15.0,0.0,15.0,5,10.0
TXN_000279,2025-10-28 18:38:48.038996,Power Bank,Electronics,Asia Pacific,Marketplace,CUST_0498,4,24.0,20.0,96.0,60,36.0
TXN_000280,2025-11-03 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Marketplace,CUST_0117,4,120.0,20.0,480.0,320,160.0
TXN_000281,2025-11-18 18:38:48.038996,Power Bank,Electronics,North America,Website,CUST_0141,2,30.0,0.0,60.0,30,30.0
TXN_000282,2025-12-30 18:38:48.038996,USB-C Hub,Accessories,North America,Website,CUST_0027,1,31.5,10.0,31.5,18,13.5
TXN_000283,2025-11-17 18:38:48.038996,Smart Watch,Wearables,North America,Mobile App,CUST_0146,2,200.0,0.0,400.0,240,160.0
TXN_000284,2026-02-22 18:38:48.038996,Phone Case,Accessories,North America,Website,CUST_0351,4,15.0,0.0,60.0,20,40.0
TXN_000285,2026-03-03 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Marketplace,CUST_0445,2,127.5,15.0,255.0,160,95.0
TXN_000286,2026-01-05 18:38:48.038996,USB-C Hub,Accessories,North America,Marketplace,CUST_0172,4,35.0,0.0,140.0,72,68.0
TXN_000287,2025-11-29 18:38:48.038996,Power Bank,Electronics,North America,Mobile App,CUST_0277,2,30.0,0.0,60.0,30,30.0
TXN_000288,2025-11-08 18:38:48.038996,"Tablet 10""",Electronics,Europe,Website,CUST_0121,1,297.5,15.0,297.5,200,97.5
TXN_000289,2026-03-14 18:38:48.038996,Laptop Pro,Electronics,North America,Marketplace,CUST_0050,4,1080.0,10.0,4320.0,3200,1120.0
TXN_000290,2025-12-12 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Website,CUST_0164,2,150.0,0.0,300.0,160,140.0
TXN_000291,2025-12-21 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Marketplace,CUST_0119,1,1200.0,0.0,1200.0,800,400.0
TXN_000292,2026-04-07 18:38:48.038996,"Monitor 27""",Electronics,Europe,Mobile App,CUST_0160,3,250.0,0.0,750.0,540,210.0
TXN_000293,2025-12-30 18:38:48.038996,"Tablet 10""",Electronics,Europe,Social Media,CUST_0291,3,332.5,5.0,997.5,600,397.5
TXN_000294,2025-12-19 18:38:48.038996,Phone Case,Accessories,Europe,Marketplace,CUST_0241,3,12.0,20.0,36.0,15,21.0
TXN_000295,2025-11-28 18:38:48.038996,Mechanical Keyboard,Accessories,Europe,Website,CUST_0288,3,72.0,10.0,216.0,120,96.0
TXN_000296,2025-11-18 18:38:48.038996,Smart Watch,Wearables,Europe,Mobile App,CUST_0073,4,200.0,0.0,800.0,480,320.0
TXN_000297,2025-12-22 18:38:48.038996,"Tablet 10""",Electronics,Europe,Mobile App,CUST_0316,2,332.5,5.0,665.0,400,265.0
TXN_000298,2026-04-03 18:38:48.038996,Power Bank,Electronics,Europe,Website,CUST_0200,2,28.5,5.0,57.0,30,27.0
TXN_000299,2025-11-26 18:38:48.038996,Phone Case,Accessories,North America,Mobile App,CUST_0215,4,14.25,5.0,57.0,20,37.0
TXN_000300,2025-11-17 18:38:48.038996,Wireless Mouse,Accessories,Europe,Website,CUST_0150,4,25.0,0.0,100.0,48,52.0
TXN_000301,2025-12-29 18:38:48.038996,"Tablet 10""",Electronics,North America,Mobile App,CUST_0158,1,315.0,10.0,315.0,200,115.0
TXN_000302,2025-10-25 18:38:48.038996,Laptop Pro,Electronics,North America,Social Media,CUST_0003,4,1200.0,0.0,4800.0,3200,1600.0
TXN_000303,2025-11-05 18:38:48.038996,Desk Lamp,Accessories,Middle East,Website,CUST_0468,4,36.0,10.0,144.0,80,64.0
TXN_000304,2025-12-17 18:38:48.038996,"Tablet 10""",Electronics,Asia Pacific,Website,CUST_0406,2,315.0,10.0,630.0,400,230.0
TXN_000305,2025-11-14 18:38:48.038996,Laptop Pro,Electronics,Europe,Mobile App,CUST_0500,2,1200.0,0.0,2400.0,1600,800.0
TXN_000306,2025-11-18 18:38:48.038996,Laptop Pro,Electronics,North America,Website,CUST_0361,1,1200.0,0.0,1200.0,800,400.0
TXN_000307,2025-12-27 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0196,2,80.0,0.0,160.0,80,80.0
TXN_000308,2026-03-25 18:38:48.038996,Webcam HD,Electronics,Europe,Social Media,CUST_0101,4,60.0,0.0,240.0,140,100.0
TXN_000309,2025-12-01 18:38:48.038996,Phone Case,Accessories,Europe,Mobile App,CUST_0158,4,15.0,0.0,60.0,20,40.0
TXN_000310,2026-02-24 18:38:48.038996,Mechanical Keyboard,Accessories,Asia Pacific,Website,CUST_0073,3,80.0,0.0,240.0,120,120.0
TXN_000311,2025-12-18 18:38:48.038996,Power Bank,Electronics,Asia Pacific,Website,CUST_0276,2,28.5,5.0,57.0,30,27.0
TXN_000312,2025-11-07 18:38:48.038996,Wireless Mouse,Accessories,North America,Marketplace,CUST_0164,3,25.0,0.0,75.0,36,39.0
TXN_000313,2026-01-31 18:38:48.038996,Webcam HD,Electronics,Asia Pacific,Website,CUST_0483,1,54.0,10.0,54.0,35,19.0
TXN_000314,2026-03-03 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0452,1,250.0,0.0,250.0,180,70.0
TXN_000315,2026-04-04 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Website,CUST_0092,1,32.0,20.0,32.0,20,12.0
TXN_000316,2025-11-02 18:38:48.038996,Wireless Mouse,Accessories,North America,Marketplace,CUST_0160,1,25.0,0.0,25.0,12,13.0
TXN_000317,2026-02-20 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0005,3,40.0,0.0,120.0,60,60.0
TXN_000318,2026-01-10 18:38:48.038996,Wireless Mouse,Accessories,Europe,Marketplace,CUST_0415,4,25.0,0.0,100.0,48,52.0
TXN_000319,2026-01-04 18:38:48.038996,"Tablet 10""",Electronics,North America,Website,CUST_0190,2,350.0,0.0,700.0,400,300.0
TXN_000320,2026-01-01 18:38:48.038996,Desk Lamp,Accessories,Europe,Mobile App,CUST_0040,1,40.0,0.0,40.0,20,20.0
TXN_000321,2026-02-14 18:38:48.038996,USB-C Hub,Accessories,North America,Mobile App,CUST_0422,3,33.25,5.0,99.75,54,45.75
TXN_000322,2026-02-06 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0014,3,76.0,5.0,228.0,120,108.0
TXN_000323,2026-01-07 18:38:48.038996,"Monitor 27""",Electronics,North America,Mobile App,CUST_0219,1,250.0,0.0,250.0,180,70.0
TXN_000324,2025-12-31 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Website,CUST_0423,1,250.0,0.0,250.0,180,70.0
TXN_000325,2026-04-12 18:38:48.038996,Wireless Mouse,Accessories,North America,Website,CUST_0465,3,25.0,0.0,75.0,36,39.0
TXN_000326,2026-03-01 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Website,CUST_0282,2,250.0,0.0,500.0,360,140.0
TXN_000327,2025-12-04 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Marketplace,CUST_0221,4,34.0,15.0,136.0,80,56.0
TXN_000328,2025-11-24 18:38:48.038996,"Monitor 27""",Electronics,Middle East,Website,CUST_0192,1,237.5,5.0,237.5,180,57.5
TXN_000329,2026-03-31 18:38:48.038996,Laptop Pro,Electronics,Asia Pacific,Website,CUST_0097,2,960.0,20.0,1920.0,1600,320.0
TXN_000330,2025-11-03 18:38:48.038996,Desk Lamp,Accessories,Europe,Mobile App,CUST_0443,2,38.0,5.0,76.0,40,36.0
TXN_000331,2025-12-31 18:38:48.038996,Laptop Pro,Electronics,North America,Mobile App,CUST_0467,1,1140.0,5.0,1140.0,800,340.0
TXN_000332,2026-01-08 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0087,3,237.5,5.0,712.5,540,172.5
TXN_000333,2026-04-10 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0148,1,200.0,0.0,200.0,120,80.0
TXN_000334,2026-03-21 18:38:48.038996,USB-C Hub,Accessories,North America,Marketplace,CUST_0391,3,35.0,0.0,105.0,54,51.0
TXN_000335,2025-10-18 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Marketplace,CUST_0320,2,250.0,0.0,500.0,360,140.0
TXN_000336,2026-02-02 18:38:48.038996,Desk Lamp,Accessories,South America,Marketplace,CUST_0360,1,32.0,20.0,32.0,20,12.0
TXN_000337,2026-04-09 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Mobile App,CUST_0078,1,76.0,5.0,76.0,40,36.0
TXN_000338,2026-02-12 18:38:48.038996,Noise Cancelling Headphones,Audio,North America,Social Media,CUST_0149,4,150.0,0.0,600.0,320,280.0
TXN_000339,2025-10-15 18:38:48.038996,Webcam HD,Electronics,Europe,Social Media,CUST_0400,4,57.0,5.0,228.0,140,88.0
TXN_000340,2025-10-24 18:38:48.038996,Phone Case,Accessories,North America,Social Media,CUST_0183,1,15.0,0.0,15.0,5,10.0
TXN_000341,2025-12-11 18:38:48.038996,Desk Lamp,Accessories,North America,Website,CUST_0500,2,34.0,15.0,68.0,40,28.0
TXN_000342,2026-04-03 18:38:48.038996,Mechanical Keyboard,Accessories,South America,Mobile App,CUST_0483,2,72.0,10.0,144.0,80,64.0
TXN_000343,2026-02-09 18:38:48.038996,Noise Cancelling Headphones,Audio,Asia Pacific,Social Media,CUST_0018,1,135.0,10.0,135.0,80,55.0
TXN_000344,2026-03-11 18:38:48.038996,Smart Watch,Wearables,Asia Pacific,Mobile App,CUST_0151,4,200.0,0.0,800.0,480,320.0
TXN_000345,2026-01-07 18:38:48.038996,Webcam HD,Electronics,Middle East,Social Media,CUST_0285,1,60.0,0.0,60.0,35,25.0
TXN_000346,2025-11-11 18:38:48.038996,"Monitor 27""",Electronics,Asia Pacific,Marketplace,CUST_0095,3,250.0,0.0,750.0,540,210.0
TXN_000347,2026-01-09 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Mobile App,CUST_0189,1,40.0,0.0,40.0,20,20.0
TXN_000348,2026-02-08 18:38:48.038996,Mechanical Keyboard,Accessories,North America,Website,CUST_0108,3,68.0,15.0,204.0,120,84.0
TXN_000349,2026-02-01 18:38:48.038996,Smart Watch,Wearables,Europe,Website,CUST_0129,4,190.0,5.0,760.0,480,280.0
TXN_000350,2026-02-22 18:38:48.038996,Smart Watch,Wearables,North America,Marketplace,CUST_0354,3,200.0,0.0,600.0,360,240.0
TXN_000351,2026-03-11 18:38:48.038996,Noise Cancelling Headphones,Audio,Europe,Mobile App,CUST_0112,1,150.0,0.0,150.0,80,70.0
TXN_000352,2026-03-26 18:38:48.038996,Webcam HD,Electronics,Asia Pacific,Marketplace,CUST_0012,1,60.0,0.0,60.0,35,25.0
TXN_000353,2026-02-11 18:38:48.038996,Wireless Mouse,Accessories,Asia Pacific,Mobile App,CUST_0400,3,22.5,10.0,67.5,36,31.5
TXN_000354,2025-12-22 18:38:48.038996,Smart Watch,Wearables,Europe,Website,CUST_0111,1,190.0,5.0,190.0,120,70.0
TXN_000355,2026-02-28 18:38:48.038996,Smart Watch,Wearables,North America,Website,CUST_0230,1,200.0,0.0,200.0,120,80.0
TXN_000356,2026-01-24 18:38:48.038996,"Monitor 27""",Electronics,North America,Website,CUST_0188,1,250.0,0.0,250.0,180,70.0
TXN_000357,2025-10-30 18:38:48.038996,Noise Cancelling Headphones,Audio,South America,Mobile App,CUST_0003,4,150.0,0.0,600.0,320,280.0
TXN_000358,2025-12-07 18:38:48.038996,USB-C Hub,Accessories,Europe,Mobile App,CUST_0162,2,31.5,10.0,63.0,36,27.0
TXN_000359,2026-03-21 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Mobile App,CUST_0366,3,40.0,0.0,120.0,60,60.0
TXN_000360,2026-01-30 18:38:48.038996,Desk Lamp,Accessories,Asia Pacific,Marketplace,CUST_0415,4,40.0,0.0,160.0,80,80.0
TXN_000361,2026-04-07 18:38:48.038996,USB-C Hub,Accessories,North America,Marketplace,CUST_0481,2,35.0,0.0,70.0,36,34.0
TXN_000362,2026-02-03 18:38:48.038996,Power Bank,Electronics,Asia Pacific,Marketplace,CUST_0313,4,30.0,0.0,120.0,60,60.0
TXN_000363,2026-03-23 18:38:48.038996,Laptop Pro,Electronics,Europe,Mobile App,CUST_0047,3,1140.0,5.0,3420.0,2400,1020.0
TXN_000364,2025-11-29 18:38:48.038996,Desk Lamp,Accessories,North America,Mobile App,CUST_0400,1,40.0,0.0,40.0,20,20.0
TXN_000365,2025-12-13 18:38:48.038996,Phone Case,Accessories,North America,Website,CUST_0113,2,13.5,10.0,27.0,10,17.0
